"","fips","year","uranium_avg_excess","arsenic_avg_excess","dehp_avg_excess","nitrates_avg_excess","haa_avg_excess","thm_avg_excess","county","total_med","total_agri_fish_mine","agri_fish_hunt","mining_quarrying_oilgas_extract","construction","manufacturing","wholesale_trade","retail_trade","transport_warehouse_utilities","transport_warehouse","utilities","information","fin_ins_realest","fin_ins","realest_rent_lease","total_prof_sci_mgmt_admin","prof_sci_tech","admin_sup","total_edu_health_social","edu_serv","health_social","total_arts_ent_acc_food","arts_ent_rec","acc_food_serv","other_ser","pub_admin","maxcontam"
"1977","21119","2016",0,0,0,0,0,0.0270833333333333,"Knott County, Kentucky",-0.0721093251666667,0.0352762383333333,1.90696306366667,-0.016719599,0.128214488666667,0.479751677,0.136105311,-0.0392513498333333,-0.204773009833333,0.0161031698333333,-0.0292467395,0.0764005856666667,-0.144339104666667,0.0448922698333333,-0.571001966666667,-0.003665653,0.0271310311666667,-0.204190591833333,-0.0437512403333333,0.00279894466666666,-0.0143109815,-0.462075225166667,0.106470030833333,-0.4637295255,-0.488753337833333,-0.103207939333333,0.08125
"2014","21133","2011",0,0,0,0,0.811904761904762,0.663392857142857,"Letcher County, Kentucky",0.0255861123333333,-0.003008952,-0.347130341833333,0.000285568333333333,-0.0178605385,-0.031329321,0.0147138375,0.043930652,0.0183494258333333,-0.00945702533333333,0.075726803,-0.1026488515,0.012012259,-0.009703656,0.0647810075,0.0354653261666667,-0.078378173,-0.0193599908333333,-0.0114369311666667,0.049780398,-0.0214758231666667,-0.1276498475,0.0887089648333333,-0.132667920833333,-0.041299495,-0.0160189086666667,5.68333333333333
"2015","21133","2012",0,0,0,0,0.0619047619047619,0,"Letcher County, Kentucky",0.0399708213333333,-0.001318167,-0.319177684833333,0.00156262533333333,-0.0193820295,0.090594176,-0.1416308515,0.003490798,0.209348741833333,0.148403410666667,0.061575696,-0.2833890775,0.614817669,0.683935055,-0.3344977405,0.0705149121666667,0.153204268,-0.0603322518333333,0.0780863508333333,0.270070819,0.0198241808333333,-0.1500274695,0.129523958833333,-0.164823956833333,0.005909309,0.0562524773333333,0.233333333333333
"2016","21133","2013",0,0,0,0,0,0,"Letcher County, Kentucky",-0.00999520066666667,0.029971902,-0.192794231833333,0.0375797243333333,-0.0445748245,-0.026030069,-0.0286535095,-0.011868855,-0.120167230166667,-0.110438909333333,-0.124599989,-0.0960479915,-0.273909334,-0.162398385,0.2014597935,0.0140714421666667,-0.265394609,0.151934969166667,-0.0329963311666667,-0.030689186,0.000779319833333337,-0.0502178015,0.0625450798333333,-0.0645851318333333,0.057040892,-0.0826213846666667,0
"2017","21133","2014",0,0,0,0,0.00685714285714286,0,"Letcher County, Kentucky",0.000374617333333334,0.071756355,-0.459396894833333,0.0581688363333333,0.0342946555,0.182585408,0.2647138375,-0.11368051,0.0583972168333333,0.0476096416666667,-0.10799285,0.1086975565,-0.238230042,-0.279461099,0.1850249915,0.0107425081666667,-0.030320599,-0.416096977833333,0.00270021583333333,-0.235067559,0.0209785608333333,0.3038854225,-0.0626773291666667,0.310983277166667,-0.003545674,-0.0271303476666667,0.048
"2018","21133","2015",0,0,0,0,0,0,"Letcher County, Kentucky",-0.0827584136666667,-0.046756809,-0.505868089833333,-0.0428811696666667,-0.0318107825,-0.021878189,-0.1576370395,0.009728807,-0.0358413571666667,-0.0565767553333333,0.074434848,0.4639267635,-0.038152455,-0.038791656,-0.1103849955,-0.120940816833333,0.071200558,-0.0219745838333333,0.0175327848333333,-0.049420316,0.0936232258333333,0.0983211665,-0.0896835031666667,0.122012404166667,-0.037043998,-0.0366138056666667,0
"2019","21133","2016",0,0,0,0,0,0,"Letcher County, Kentucky",0.0268220633333333,-0.050644329,1.82436724316667,-0.0547155846666667,0.0793335195,-0.193942005,0.0484937255,0.068399108,-0.130086797166667,-0.0195403623333333,0.020855492,-0.0905383995,-0.076538097,-0.193580259,-0.0063830565,-0.00985337183333333,0.149688555,0.365828835166667,-0.0538860891666667,-0.00467415600000001,-0.113729464166667,-0.0743114705,-0.128417171166667,-0.0709186718333333,0.018938966,0.106131969333333,0
"2026","21137","2011",0,0,0,0,0,0,"Lincoln County, Kentucky",-0.0187162636666667,-0.0733356948333333,-0.073814515,-0.103315660166667,-0.0256327548333333,-0.0369345771666667,0.1250550775,0.033828816,0.0135938335,-0.0320982456666667,0.0350789286666667,-0.0378516643333333,-0.0516412065,-0.0416861846666667,-0.5226564405,0.0110001245,-0.0389058038333333,0.0495777543333333,-0.0275018326666667,-0.00930640583333334,-0.0380826608333333,-0.10258092,-0.145469151666667,-0.0954409378333333,-0.0211170036666667,-0.056229263,0
"2027","21137","2012",0,0,0,0,0,0,"Lincoln County, Kentucky",-0.0235185026666667,-0.0824021428333333,-0.068334882,-0.0715191051666667,0.00355681616666667,-0.0611281251666667,0.0669505265,0.003655019,0.0229671005,0.0109202543333333,0.0427026136666667,-0.0871019803333333,0.0683587935,0.264398653333333,-0.6741989415,0.0958933355,0.0713425681666667,0.129511061333333,-0.0123624516666667,-0.0348105788333333,0.0207739311666667,0.027484936,0.0206861853333333,-0.00889220183333334,-0.0636538976666667,0.055907027,0
"2028","21137","2013",0,0,0,0,0.0520833333333333,0.1390625,"Lincoln County, Kentucky",0.00324505733333333,0.138163036166667,0.00386112500000001,-0.103442870166667,-0.0235087508333333,-0.0321895811666667,-0.1307511375,-0.004281733,-0.1187577605,-0.122577903666667,-0.144053714333333,-0.00505358933333333,0.0829873645,-0.00133988066666667,-0.4801073645,0.0358672295,0.00262149716666667,-0.0496412086666667,0.120807709333333,0.134453932166667,0.109069838166667,-0.046770094,0.181448599333333,-0.0680152388333333,-0.183197003666667,0.368155922,0.55625
"2029","21137","2014",0,0,0,0,0.0244166666666667,0.2965,"Lincoln County, Kentucky",0.0650105463333333,0.106697437166667,-0.018492514,-0.134517950166667,0.0855787901666667,-0.0295535801666667,0.2907083015,-0.095552298,0.0614712265,0.114289782333333,0.0282466836666667,0.0911222486666667,0.0144597205,-0.0309735406666667,-0.3693311465,-0.0117691065,0.00376008416666666,0.0335471043333333,0.00985749733333334,0.151511180166667,-0.0107813878333333,-0.00227309699999999,-0.0647011246666667,0.00729223216666666,-0.116464212666667,-0.149878505,1.186
"2030","21137","2015",0,0,0,0,0,0,"Lincoln County, Kentucky",0.0135661473333333,-0.178707510833333,-0.106318412,-0.0864733471666667,-0.140299944833333,0.0765084528333333,-0.0651946255,0.078772636,0.1174033385,0.0274068043333333,0.0373720106666667,-0.0535334683333333,-0.0493500665,-0.0524444976666667,-0.2358621665,-0.1360851575,-0.00974580383333334,-0.00559925266666667,-0.0374040716666667,0.0560867281666667,-0.0495366038333333,0.030160735,0.164852370333333,0.00206123216666666,0.320542041333333,-0.145348172,0
"2031","21137","2016",0,0,0,0,0,0,"Lincoln County, Kentucky",-0.0395869846666667,0.0895848751666666,0.263099198,0.499268932833333,0.100305844166667,0.0832974108333333,-0.2867681425,-0.01642244,-0.0966777385,0.00205930833333334,0.000653477666666666,0.0924184536666667,-0.0648146055,-0.137954549666667,2.2821560595,0.0050935745,-0.0290725418333333,-0.157395458666667,-0.0533968506666667,-0.297934855833333,-0.0314431168333333,0.09397844,-0.156816878666667,0.162994914166667,0.0638900763333333,-0.072607009,0
"2032","21139","2011",0,0,0,0,0.025,0.09375,"Livingston County, Kentucky",-0.0202474441666667,-0.0603448331666667,-0.123920682666667,-0.0737951028333333,-0.078740156,-0.030269946,-0.258536385,0.00336890083333334,0.0112089223333333,-0.00204195866666666,-0.0561361058333333,-0.141383018,-0.0310749296666667,-0.0045463485,-0.873472274,-0.00962286766666666,-0.0780616988333333,-0.126478530333333,0.0107831873333333,0.074739338,0.00366435283333333,0.0958268163333333,-0.00716979483333332,0.0970631656666667,-0.106209141333333,0.0581450011666667,0.1875
"2033","21139","2012",0,0,0,0,0,0,"Livingston County, Kentucky",-0.0305171651666667,0.00829915783333333,-0.266474470666667,-0.0150144068333333,-0.048735782,-0.002844971,-0.268533217,-0.0897543821666667,-0.110256549666667,-0.318253211666667,0.0762309391666667,-0.137992542,-0.0929665526666667,-0.2097140195,-0.865713619,-0.00544069066666666,-0.0775075538333333,1.49675776166667,-0.0257990866666667,-0.275286444,-0.00670644916666667,-0.289777628666667,-0.615347866833333,-0.311611595333333,0.281226267666667,-0.0207349168333333,0
"2034","21139","2013",0,0,0,0,0,0,"Livingston County, Kentucky",-0.0153443651666667,-0.164152833166667,-0.703734051666667,-0.0887119808333333,-0.066142489,-0.008434261,-0.152651941,-0.294002528166667,0.462774174333333,0.493888699333333,-0.00432876183333333,0.144899681,-0.0596300176666667,-0.0125394265,-1.286634694,0.453260427333333,0.380700474166667,-0.513712573333333,-0.0513620056666667,0.011273941,-0.0476667251666667,-0.213143632666667,-0.342810243833333,-0.225436010333333,-0.0305074003333333,-0.239756447833333,0
"2035","21139","2014",0,0,0,0,0,0,"Livingston County, Kentucky",0.0283928218333333,-0.0559648191666667,-0.136698578666667,-0.0561726848333333,-0.324735291,0.093854843,-0.22702817,0.00499544583333334,0.0146532843333333,0.00416026633333334,-0.0390592298333333,0.081182907,0.249244666333333,0.2748489245,-1.577521288,-0.408540399666667,-0.120109346833333,-0.621978530333333,-0.0356771666666667,-0.064131557,0.0264938098333333,-0.00354922966666667,-0.0938968958333333,0.0105153536666667,0.0171554126666667,-0.0261075918333333,0
"2036","21139","2015",0,0,0,0,0,0,"Livingston County, Kentucky",0.0637200938333333,0.323723613833333,1.32742260133333,0.304984173166667,0.307466741,-0.008593756,1.159847183,0.307850875833333,-0.109007951666667,-0.159413068666667,0.0455309591666667,0.040665181,-0.0274619756666667,-0.0286990555,5.392954369,0.00047446233333334,-0.0769057438333333,-0.0786313773333333,-0.0442889106666667,0.048122048,-0.0245671071666667,0.223403700333333,1.01134872416667,0.230668559666667,-0.0894040543333333,0.0568826941666667,0
"2037","21139","2016",0,0,0,0,0,0.00125,"Livingston County, Kentucky",-0.0260039411666667,-0.0515602861666667,-0.0965948176666667,-0.0712899978333333,0.210886977,-0.043711909,-0.25309747,0.0675416878333333,-0.269371879666667,-0.0183407266666667,-0.0222378008333333,0.012627791,-0.0381111906666667,-0.0193500745,-0.789612494,-0.0301309316666667,-0.0281161308333333,-0.155956750333333,0.146343982333333,0.205282674,0.0487821188333333,0.187239974333333,0.0478760771666667,0.198800526666667,-0.0722610843333333,0.171571261166667,0.00625
"2060","21149","2011",0,0,0,0,0,0.043,"McLean County, Kentucky",-0.00972134116666667,-0.0197532531666667,0.0842107438333333,-0.0726473068333333,0.00186235316666667,-0.0055716475,0.00980182733333333,-0.00976393,-0.0243214088333333,-0.0232860751666667,0.025255205,-0.010843058,0.0211949685,0.0254678923333333,-0.0863413028333333,-0.0738252163333333,0.0504542811666667,-0.096680665,0.0327571955,-0.00702438383333333,0.0274483393333333,-0.109071034833333,-0.176306156166667,-0.120034458,-0.1594319395,-0.0131361785,0.0859999999999999
"2061","21149","2012",0,0,0,0,0,0,"McLean County, Kentucky",-0.0373785731666667,-0.206110303166667,-0.117317257166667,-0.0254258288333333,0.0121373531666667,-0.0125931005,0.363864426333333,0.121098473,-0.0535021048333333,-0.0390716051666667,0.151689397,0.053673071,-0.0981777195,-0.0939047956666667,0.0409255091666667,0.0519931066666667,0.0361741991666667,0.049287762,-0.2011442545,-0.362389271833333,-0.0806803196666667,-0.275771034833333,-0.802601665166667,-0.329047239,0.0204378535,-0.0917203645,0
"2062","21149","2013",0,0,0,0,0.025,0.03375,"McLean County, Kentucky",-0.0780999711666667,-0.234884343166667,-0.146801480166667,-0.0963270898333333,-0.00348272583333333,-0.0554607535,-0.283901037666667,-0.033541832,0.137667030166667,0.00419832783333333,-0.069987652,-0.00706124,-0.0586280605,-0.0543551366666667,0.0265572681666667,-0.0679414463333333,-0.221284848833333,-0.00146115299999999,-0.0141143005,0.0213993891666667,-0.0656115976666667,0.480032529166667,1.43480495483333,0.724512136,-0.0824262265,0.0147757155,0.16875
"2063","21149","2014",0,0,0,0,0,0,"McLean County, Kentucky",0.0661429468333333,-0.00728772016666667,0.0190800658333333,-0.0525884978333333,0.0583121601666667,-0.0108994155,-0.102991560666667,0.047946945,-0.104033283833333,0.0270569558333333,-0.158345761,-0.014610628,0.0046293115,-0.000915945666666664,0.0151042141666667,0.237421961666667,0.0922453261666667,-0.280111985,0.0501219015,-0.0193975708333333,0.0484119113333333,-0.117906557833333,0.440715120833333,-0.364861523,0.1213986735,0.0582801485,0
"2064","21149","2015",0,0,0,0,0,0,"McLean County, Kentucky",-0.00899027416666667,-0.125767437166667,-0.0680213141666667,0.0175223461666667,-0.0614147758333333,0.0373340095,0.00451082233333333,-0.015904754,0.0755488611666667,0.126740097833333,0.022818303,-0.03355821,0.0637175655,0.0663858493333333,0.00576086216666667,-0.271644327333333,0.0405746251666667,-0.263630964,0.0604180495,0.0472644851666667,0.0514803823333333,-0.120042463833333,-0.705548261166667,-0.120034458,-0.0443876915,-0.0314721785,0
"2065","21149","2016",0,0,0,0,0,0,"McLean County, Kentucky",0.0680472128333333,0.593803056833333,0.228849241833333,0.229466377166667,-0.00741436483333333,0.0471909075,0.00871552233333333,-0.109834902,-0.0313590938333333,-0.0956377011666667,0.028570508,0.012400065,0.0672639345,0.0573221363333333,-0.00200655083333333,0.123995921666667,0.00183641716666667,0.592597005,0.0719614085,0.320147352166667,0.0189512843333333,0.142758562166667,-0.191063993166667,0.209465542,0.1444093305,0.0632728575,0
"2066","21151","2011",0,0,0,0,0,0.0161666666666666,"Madison County, Kentucky",-0.0132135795,-0.0364449666666667,-0.132681607166667,-0.0121217488333333,-0.0166764701666667,-0.0195431625,-0.0067518485,-0.0222717495,0.00519730966666667,0.00460941133333333,0.0275835633333333,-0.0569108293333333,-0.00868079266666666,-0.0270453993333333,-0.0511150816666667,-0.048396721,-0.0135104286666667,-0.0438228191666667,-0.00638624333333333,-0.0274236211666667,0.00849476733333333,-0.0236057233333333,0.0607215498333333,-0.0429137805,-0.00911610266666667,-0.0117674728333333,0.0484999999999999
"2067","21151","2012",0,0,0,0,0,0,"Madison County, Kentucky",-0.0189106835,0.0359336063333333,0.295889821833333,0.0475335941666667,0.00915875883333334,-0.0049634025,0.0270805255,0.0360421005,0.00655260366666667,0.0130677243333333,-0.0231170466666667,-0.0372862563333333,-0.0577474416666667,-0.0485987863333333,-0.00865403366666667,-0.04069719,-0.122833113666667,-0.00368451516666667,0.000620646666666666,0.0242155378333333,0.0346923463333333,-0.0327542963333333,-0.173789228166667,-0.0043008935,-0.0293047606666667,0.0501978931666667,0
"2068","21151","2013",0,0,0,0,0,0,"Madison County, Kentucky",-0.000321648499999999,0.390202971333333,0.198891725833333,0.177752325166667,0.0240332508333333,0.0098494225,-0.0210118165,-0.0813360765,-0.00755732433333333,-0.0244527066666667,0.0913394323333333,0.163451792666667,-0.138005140666667,-0.256763709333333,-0.0425199136666667,0.050671486,0.0590538233333333,-0.0320195721666667,-0.0397466363333333,-0.0278965971666667,-0.0372164636666667,0.00261611566666667,0.0259286848333333,-0.0027764375,-0.0580154276666667,-0.0263057828333333,0
"2069","21151","2014",0,0,0,0,0,0,"Madison County, Kentucky",-0.0132921795,-0.291217906666667,0.0713076588333333,-0.201495045833333,-0.0561582711666667,0.0481918105,-0.0333428155,-0.0454055105,0.101558495666667,0.105390982333333,0.0810569503333333,0.105793932666667,0.0476046833333333,0.295170727666667,0.123489596333333,-0.150336493,-0.0167815416666667,-0.0494413321666667,0.00837021466666667,-0.0260040221666667,-0.0382505666666667,0.0428530096666667,0.117846950833333,0.0294823495,0.0344587643333333,-0.0372415118333333,0
"2070","21151","2015",0,0,0,0,0,0,"Madison County, Kentucky",0.0318088135,-0.0469502516666667,-0.302408819166667,0.139138755166667,0.0189981958333333,0.0189327435,-0.0070154655,0.0274242775,-0.0641708953333333,-0.0802846356666667,0.0166575323333333,-0.0669694773333333,-0.0113112836666667,-0.184142423333333,-0.00403729066666667,0.038114872,-0.00421185866666667,-0.0350122461666667,0.000392081666666666,-0.0738603241666667,0.0263833953333333,-0.0858104473333333,0.00552721383333334,-0.0749698255,0.0168479383333333,0.00946269516666667,0
"2071","21151","2016",0,0,0,0,0,0,"Madison County, Kentucky",0.0139292775,-0.0515234526666667,-0.130998780166667,-0.150807879833333,0.0206445358333333,-0.0524674115,0.0410414205,0.0855469585,-0.0415801893333333,-0.0183307756666667,-0.193520431666667,-0.108079162333333,0.168139975333333,0.221379590666667,-0.0171632766666667,0.150644046,0.0982831193333333,0.163980484833333,0.0367499366666667,0.130969026833333,0.00589652133333333,0.0967013416666667,-0.0362351711666667,0.0954785875,0.0451295883333333,0.0156541791666667,0
"2072","21153","2011",0,0,0,0,0,0,"Magoffin County, Kentucky",-0.031475258,-0.0064076415,0.0139047763333333,-0.00925691533333333,-0.100092763333333,-0.024422307,-0.296654394333333,-0.0682631831666667,-0.151472948666667,-0.220612528666667,-0.0691149388333333,-0.00202715066666667,-0.0905114358333333,-0.264767179833333,-0.063426712,0.0352906805,0.026287224,-0.00903449533333333,-0.004564347,-0.0604810581666667,0.009138778,-0.222971097333333,0.175621285,-0.220953000333333,-0.406381282166667,0.00475856933333334,0
"2073","21153","2012",0,0,0,0,0,0,"Magoffin County, Kentucky",-0.043548872,-0.0760007615,-0.0251433496666667,-0.0766401103333333,-0.0977131303333333,-0.107467002,1.74055908866667,0.208200828833333,-0.116516495666667,-0.184943486666667,-0.162297547833333,0.000417293333333334,0.473802685166667,0.759213930166667,-0.049153924,-0.0798140525,-0.004184187,-0.347461937333333,-0.0549178,-0.0575703451666667,-0.125574265,-0.0891342763333333,0.035868711,-0.110763573333333,1.67421670283333,-0.189016783666667,0
"2074","21153","2013",0,0,0,0,0,0.190625,"Magoffin County, Kentucky",0.159000932,0.0889987185,-0.0267300636666667,0.0905472806666667,0.225110488666667,0.046380304,-0.221970325333333,0.372655706833333,0.129940814333333,-0.172258107666667,0.225426889166667,0.000411333333333333,-0.439244075833333,-0.821267179833333,-0.065930309,0.0636502085,0.009500387,0.624915504666667,0.155078347,-0.0382806131666667,0.258324773,-0.329544585333333,0.013165031,-0.333811258333333,-0.373413669166667,-0.00819837466666666,0.38125
"2075","21153","2014",0,0,0,0,0,0,"Magoffin County, Kentucky",-0.022937052,0.0097213905,-0.0284511916666667,0.0186946586666667,0.135171040666667,0.147752097,-0.288048542333333,-0.499699903166667,0.655989738333333,1.03272372133333,-0.291337160833333,0.000405401333333334,0.753692835166667,1.39650165316667,0.338687935,0.0762458015,0.127637305,-0.331443381333333,0.005607488,0.259098587833333,-0.050070901,0.0324676706666666,-0.018346199,0.0566082816666667,-0.0198215111666666,0.0393579923333333,0
"2076","21153","2015",0,0,0,0,0.13125,0.0700625,"Magoffin County, Kentucky",-0.009799862,-0.0020901815,0.0340042153333333,0.00692439466666667,-0.0733927213333333,-0.040095458,-0.292272141333333,0.225627121833333,-0.119268159666667,-0.123395700666667,-0.0622958908333333,0.000399498333333333,-0.551463004833333,-0.887671490833333,0.223364848,-0.0722585885,0.011706878,-0.0140925273333333,-0.003000167,-0.0218916261666667,-0.051231998,-0.286931377333333,-0.065023454,-0.284320116333333,-0.420265567166667,-0.0330003146666667,0.2625
"2077","21153","2016",0,0,0,0,0,0,"Magoffin County, Kentucky",-0.051239888,-0.0142215245,0.0324156133333333,-0.0302693083333333,-0.0890829143333333,-0.022147634,-0.641613685333333,-0.238520571166667,-0.398672948666667,-0.331513897666667,0.359618649166667,0.000393624333333334,-0.146277003833333,-0.182009732833333,-0.383541838,-0.0231140495,-0.170947607,0.0771168366666667,-0.098203521,-0.0808749451666667,-0.040586387,0.896113665666667,-0.141285374,0.893239666666667,-0.454334673166667,0.186098911333333,0
"2090","21159","2011",0,0,0,0,0,0,"Martin County, Kentucky",-0.0102358723333333,-0.0479957598333333,-0.0950059871666667,-0.0479957598333333,-0.21802361,0.0859564355,-0.8525880155,-0.146924326,0.0703775593333333,-0.0280093473333333,0.00658283449999999,0.1185905245,0.109492644333333,0.0856182186666667,0.0290068665,-0.3208201915,-0.884129442833333,0.0288115438333333,0.00651893733333333,0.0347980011666667,0.0062632005,-0.031503629,0.139581878,0.0461298943333333,-0.250143900666667,-0.00653252416666667,0
"2091","21159","2012",0,0,0,0,0,0,"Martin County, Kentucky",0.0145249986666667,0.0774931021666667,0.0478997198333333,0.0774931021666667,-0.274688229,-0.5006158125,-0.8560324135,-0.135807684,0.146136259333333,0.0544054696666667,0.0402431275,-0.0768927705,0.170347767333333,0.146473341666667,-0.0034623575,-0.2696682055,3.75993835416667,0.0100131308333333,-0.0110812396666667,0.169340898166667,-0.1381769835,-0.116976208,0.019094513,-0.0393426846666667,0.546397961333333,0.146323782833333,0
"2092","21159","2013",0,0,0,0,0,0,"Martin County, Kentucky",0.0531164376666667,-0.0123710428333333,0.0300311928333333,-0.0123710428333333,0.015792658,0.1153643665,-0.8546335825,-0.022047398,0.0551340773333333,-0.0108749923333333,-0.6556331035,-0.1243917445,0.134581962333333,0.128611273666667,-0.0045519875,-0.2163688315,-0.826524218833333,0.0797887268333333,0.182256026333333,0.00623578116666666,0.2009927305,0.381468194,0.002588548,0.459101717333333,0.409744658333333,-0.0798962991666667,0
"2093","21159","2014",0,0,0,0,0.575,0.0595000000000001,"Martin County, Kentucky",0.105558188666667,-0.0163536988333333,0.0161344998333333,-0.0163536988333333,0.124926518,0.0854245875,2.8300526405,0.638341903,-0.176663135666667,0.186802081666667,0.0578062415,-0.2023824985,-0.152490438666667,-0.174215512333333,-0.0057172895,0.4289450095,-0.883566062833333,-0.0515713631666667,-0.0115298746666667,0.0908966201666667,-0.0704867435,-0.034438387,-0.019157718,0.0431951363333333,-0.251059411666667,0.0642807328333333,0.575
"2094","21159","2015",0,0,0,0,0,0.0463749999999999,"Martin County, Kentucky",-0.206380491333333,0.0114383221666667,0.00501780683333333,0.0114383221666667,-0.654459292,0.0558023715,-1.6387465065,-0.177117168,-0.161808487666667,-0.155445939333333,-0.0123416315,0.1981149055,-0.363074478666667,0.00585117566666667,-0.0069664325,-0.9182530965,-0.279399712833333,-0.175192839166667,-0.189681329666667,-0.112643937833333,-0.0676844675,-0.078145138,-0.049110702,-0.000511614666666667,-0.263670976666667,-0.0622320061666667,0.0463749999999999
"2095","21159","2016",0,0,0,0,0.0708333333333333,0.147875,"Martin County, Kentucky",0.0434167386666667,-0.0122109228333333,-0.00407723216666667,-0.0122109228333333,1.006451955,0.1580680515,1.3719478775,-0.156445327,0.0668237273333333,-0.0468772723333333,0.5633425315,0.0869615835,0.101142543333333,-0.192338497333333,-0.0083087995,1.2961653155,-0.886318916833333,0.108150800833333,0.0235174803333333,-0.188627362833333,0.0690922635,-0.120404832,-0.092996519,-0.508572448666667,-0.191268330666667,-0.0619436861666667,0.147875
"2114","21167","2011",0,0,0,0,0,0,"Mercer County, Kentucky",-0.00791966316666667,-0.000565425166666667,-0.0242850483333333,-0.148438551166667,0.0343647953333333,-0.0218579698333333,-0.0471050813333333,0.0517219295,-0.0209873393333333,0.0260697705,-0.112394388666667,0.0428043746666667,-0.0420360466666667,-0.0268481658333333,-0.0928761731666667,0.079923494,-0.0578028718333333,0.103769905833333,-0.016430146,-0.0912501905,-0.00977161933333333,0.00750193166666666,-0.0422034858333333,0.03573668,-0.0611563418333333,0.0326068576666667,0
"2115","21167","2012",0,0,0,0,0,0,"Mercer County, Kentucky",-0.0416386061666667,0.00822785383333333,0.0232234926666667,-0.145907766166667,0.0211968143333333,0.00725466716666667,0.197723070666667,-0.1164136905,-0.0189661283333333,0.0689263355,-0.255127587666667,0.0570285236666667,0.0452272553333333,0.0303016311666667,-0.0988732311666667,-0.067085119,-0.0803693398333333,-0.204930094166667,-0.00863927,-0.4312501905,0.0522492866666667,0.0179675026666667,0.0549968291666667,-8.18910000000006e-05,0.0996160721666667,-0.109340972333333,0
"2116","21167","2013",0,0,0,0,0.0166666666666667,0.05625,"Mercer County, Kentucky",0.0221803298333333,-0.351176367166667,-0.293515817333333,0.382212139833333,-0.116049940666667,0.0264434511666667,-0.0271890543333333,-0.0612451875,-0.0124204533333333,0.0628985045,-0.216809852666667,0.0417973496666667,-0.0935558136666667,-0.0763459668333333,-0.0778499911666667,-0.12689934,0.226613085166667,-0.195521285166667,0.055112254,0.6562407185,0.00682943066666667,-0.136724184333333,0.0223966941666667,-0.287804608,0.0565773911666667,0.0881704936666667,0.225
"2117","21167","2014",0,0,0,0,0,0,"Mercer County, Kentucky",-0.00293402616666667,0.358435053833333,0.319883372666667,-0.440746243166667,0.0267239793333333,0.0160397441666667,-0.0559418593333333,-0.0053102455,0.103200895666667,-0.0081040355,0.292971748333333,-0.234972037333333,0.0816112343333333,0.126857200166667,-0.101549070166667,-0.141833588,-0.288847114833333,0.0392571068333333,-0.03165022,0.0185661345,-0.0314911053333333,0.0517276976666667,-0.0615300108333333,0.084684598,0.0278894141666667,-0.137895186333333,0
"2118","21167","2015",0,0,0,0,0.0109583333333333,0,"Mercer County, Kentucky",-0.00466715016666666,0.0246120518333333,0.00591166866666666,-0.141760290166667,-0.240716643666667,-0.0298510668333333,-0.0442999403333333,0.0145771165,-0.134637973333333,-0.1583593955,-0.130681888666667,0.0118596936666667,-0.0377798016666667,-0.0717761788333333,0.420774931833333,0.20364319,0.112609113166667,0.236728087833333,-0.011803194,-0.0808251905,-0.0721870843333333,-0.173282297333333,-0.0336836928333333,0.001165617,-0.0743933588333333,0.133415318666667,0.0438333333333334
